Tiempo[seg];Tensión en el capacitor [V]
0.04734734734734735;11.997447550211174
0.04744744744744745;11.997505875605363
0.04754754754754755;11.9975628682205
0.04764764764764765;11.99761855851159
0.04774774774774775;11.99767297623771
0.04784784784784785;11.99772615047793
0.04794794794794795;11.997778109646836
0.04804804804804805;11.997828881509719
0.04814814814814815;11.997878493197412
0.04824824824824825;11.99792697122079
0.04834834834834835;11.997974341484936
0.04844844844844845;11.998020629302976
0.04854854854854855;11.99806585940962
0.04864864864864865;11.998110055974365
0.04874874874874875;11.998153242614421
0.04884884884884885;11.998195442407326
0.04894894894894895;11.998236677903277
0.049049049049049054;11.998276971137184
0.049149149149149154;11.998316343640438
0.04924924924924925;11.998354816452434
0.04934934934934935;11.998392410131787
0.04944944944944945;11.99842914476734
0.04954954954954955;11.998465039988886
0.04964964964964965;11.99850011497767
0.04974974974974975;11.998534388476624
0.04984984984984985;11.998567878800392
0.04994994994994995;11.998600603845116
0.05005005005005005;11.986058780759805
0.050150150150150154;11.91460824702004
0.050250250250250254;11.781834206436416
0.050350350350350355;11.597453257700783
0.050450450450450456;11.369861674460491
0.050550550550550556;11.10631063929673
0.05065065065065065;10.81305831335331
0.05075075075075075;10.495501801624295
0.05085085085085085;10.158291669730179
0.05095095095095095;9.805431317218133
0.05105105105105105;9.440363207961171
0.05115115115115115;9.06604369398402
0.051251251251251254;8.685007939698536
0.051351351351351354;8.299426254479027
0.051451451451451455;7.911152968746368
0.051551551551551555;7.521768838787276
0.051651651651651656;7.132617835397033
0.05175175175175176;6.744839058485054
0.05185185185185186;6.359394421752261
0.05195195195195195;5.977092666466907
0.05205205205205205;5.598610189521181
0.05215215215215215;5.224509106860115
0.05225225225225225;4.855252917748932
0.05235235235235235;4.491220087066732
0.052452452452452454;4.132715820913006
0.052552552552552555;3.7799822744466174
0.052652652652652655;3.433207399313478
0.052752752752752756;3.092532610624918
0.05285285285285286;2.758059429672814
0.05295295295295296;2.4298552379321983
0.05305305305305306;2.107958259992307
0.05315315315315316;1.7923818775130291
0.05325325325325326;1.483118362812848
0.05335335335335335;1.1801421089855548
0.05345345345345345;0.883412423280837
0.053553553553553554;0.5928759416640057
0.053653653653653655;0.3084687148153613
0.053753753753753755;0.030118009186092455
0.053853853853853856;-0.24225613903839255
0.053953953953953956;-0.5087395842211005
0.05405405405405406;-0.7694229172986684
0.05415415415415416;-1.0244004728152234
0.05425425425425426;-1.2737694755024234
0.05435435435435436;-1.5176293077824787
0.05445445445445446;-1.756080882035109
0.05455455455455456;-1.989226103607973
0.054654654654654654;-2.217167412406124
0.054754754754754754;-2.4400073925068364
0.054854854854854855;-2.6578484406440657
0.054954954954954956;-2.870792485620014
0.055055055055055056;-3.0789407517541525
0.05515515515515516;-3.282393560393753
0.05525525525525526;-3.4812501643029505
0.05535535535535536;-3.6756086104354755
0.05545545545545546;-3.8655656271933796
0.05555555555555556;-4.051216532792253
0.05565565565565566;-4.232655161803157
0.05575575575575576;-4.4099738073316805
0.05585585585585586;-4.583263176633151
0.05595595595595596;-4.752612358256821
